ItemNo;Description;Module;ItemMainGroup;ItemSubGroup;Stock;Price_B2B;ManufacturerCode;ManufacturerName;ReferenceNumber;GTIN;GrossWeight
SUPT2001;Telit Cinterion SE868SY-D Eval Kit;BABHOME;DV;;9;162,40;TELIT;Telit;SE868SY-D EVK;;0,299
SUPT4010;Teufel T6 Subwoofer MK2 20 60W Schwarz Wireless;PERIPHERIE;;;2;233,45;TEUFEL;;T6 SW MK2 20;4048945034953;9,55
SUPV0001;Verbatim Mobile DVD ReWriter USB 2.0 (Light Version) 53504;PERIPHERIE;VERBATIM;;22;24,77;VERB;Verbatim;53504;0023942535041;0,39
SUPV0004;Verbatim Mobile Blu-ray Brenner ReWriter USB 3.0 43890;PERIPHERIE;VERBATIM;;20;101,50;VERB;Verbatim;43890;0023942438908;0,65
SUPV0005;Verbatim 1x50 Verbatim DVD-R 4,7GB 16x Speed, photo printable 43533;PERIPHERIE;VERBATIM;;3;11,88;VERB;Verbatim;43533;0023942435334;0,93
SUPV0011;Verbatim Slimline Blu-ray Writer USB 3.1 GEN 1 USB-C 43889;PERIPHERIE;VERBATIM;;29;108,61;VERB;Verbatim;43889;0023942438892;0,4505
SUPV0012;Verbatim USB-C Pro Multiport Hub 9 Port CMH-9 32152;PERIPHERIE;VERBATIM;;76;30,75;VERB;Verbatim;32152;0023942321521;0,14875
SUPV0013;Verbatim USB-C Pro Multiport Hub 14 Port CMH-14 32154;PERIPHERIE;VERBATIM;;19;42,93;VERB;Verbatim;32154;0023942321545;0,2175
SUPV0020;Verbatim USB-C Essentials Multi- Port Hub 7 Port 32158;PERIPHERIE;VERBATIM;;1;19,79;VERB;Verbatim;32158;0023942321583;0,114
SUPV0022;Verbatim USB-C Pro Multiport Hub 8 Port CMH-08 32151;PERIPHERIE;VERBATIM;;1;29,44;VERB;Verbatim;32151;0023942321514;0,134
SUPV0026;Verbatim Sync&Charge 60W 120cm USB-C/USB-C Magnetic grün 31864;PERIPHERIE;VERBATIM;;10;6,14;VERB;Verbatim;31864;0023942318644;0,1005
SUPV0027;Verbatim Share My Screen USB-C Wirel.Displ.Ad. 1080P/Hub 32146;PERIPHERIE;VERBATIM;;10;58,67;VERB;Verbatim;32146;0023942321460;0,322
SUPV0029;Verbatim USB-C Essentials Multi- Port Hub 6 Port/card read. 32156;PERIPHERIE;VERBATIM;;13;16,75;VERB;Verbatim;32156;0023942321569;0,1198
SUPV0031;Verbatim USB-C Essentials Multi- Port Hub 4 Port 32155;PERIPHERIE;VERBATIM;;9;9,14;VERB;Verbatim;32155;0023942321552;0,11215
SUPV0032;Verbatim USB-C Pro Multiport Hub 13 Port CMH-13 32153;PERIPHERIE;VERBATIM;;40;55,52;VERB;Verbatim;32153;0023942321538;0,24
SUPV0034;Verbatim PMT-14 Portable Touchscreen Monitor;PERIPHERIE;VERBATIM;;20;126,88;VERB;Verbatim;49591;0023942495918;2,475
SUPV0035;Verbatim PMT-17 Portable Touchscreen Monitor;PERIPHERIE;VERBATIM;;30;254,77;VERB;Verbatim;49593;0023942495932;3,4875
SUPV0036;Verbatim PMT-15 Portable Touchscreen Monitor;PERIPHERIE;VERBATIM;;34;147,18;VERB;Verbatim;49592;0023942495925;2,73
SUPV0037;Verbatim PMT-17 4K Portable Touchscreen Display;PERIPHERIE;VERBATIM;;31;342,06;VERB;Verbatim;32239;0023942322399;3,6125
SUPV0038;Verbatim PMT-15 4K Portable Touchscreen Monitor;PERIPHERIE;VERBATIM;;40;248,68;VERB;Verbatim;32238;0023942322382;2,753
SUPV0039;Verbatim GaN III Univers. Travel Adapt. Welt-zu-Welt UTA-05 32120;PERIPHERIE;VERBATIM;;17;28,62;VERB;Verbatim;32120;0023942321200;0,277
SUPV0040;Verbatim GaN III Uni.Travel Adap 100W Welt-zu-Welt UTA-06 32121;PERIPHERIE;VERBATIM;;10;40,80;VERB;Verbatim;32121;0023942321217;0,3675
SUPV0044;Verbatim GNC-35 GaN Charger 34W 1xUSB-C PD, 1xUSB-A QC 3.0 32200;PERIPHERIE;VERBATIM;;35;8,98;VERB;Verbatim;32200;0023942322009;0,18625
SUPV0047;Verbatim GNC-140 GaN Charg. 140W 3xUSB-C PD, 1xUSB-A QC 3.0 32203;PERIPHERIE;VERBATIM;;37;40,60;VERB;Verbatim;32203;0023942322030;0,443
SUPV0048;Verbatim GNC-200 GaN Charg. 200W 3xUSB-C PD, 1xUSB-A QC 3.0 32204;PERIPHERIE;VERBATIM;;2;54,20;VERB;Verbatim;32204;0023942322047;0,464
SUPV0053;Verbatim Gan Charger 65W 2xUSB-C PD,1xUSB-A, retrac. Cable 32217;PERIPHERIE;VERBATIM;;19;25,58;VERB;Verbatim;32217;0023942322177;0,33
SUPV0056;Verbatim 1x10 Verbatim DVD+R 4,7GB Jewel 16x Speed, printable;PERIPHERIE;VERBATIM;;16;5,38;VERB;Verbatim;43508;0023942435082;0,9
SUPV0064;Verbatim 5er-Pack Verbatim BD-R Blu-Ray 100GB 4x Speed wide printable JC;PERIPHERIE;VERBATIM;;15;32,48;VERB;Verbatim;43789;0023942437895;0,232
SUPV0067;VERBATIM CHARGE 'N' TRAVEL 70W 2C RETRACTABLE UNIVERSAL TRAVEL ADAPTER BLUE;PERIPHERIE;VERBATIM;;4;38,16;VERB;Verbatim;30187;023942301875;0,354
SUPV0068;VERBATIM CHARGE 'N' TRAVEL 70W 2C RETRACTABLE UNIVERSAL TRAVEL ADAPTER PURPLE;PERIPHERIE;VERBATIM;;8;38,06;VERB;Verbatim;30188;0023942301882;0,354
SUPV0069;VERBATIM CHARGE 'N' TRAVEL 100W UNIVERSAL TRAVEL ADAPTER WITH RETRACTABLE CABLE BLACK;PERIPHERIE;VERBATIM;;3;42,63;VERB;Verbatim;30191;023942301912;0,354
SUPV0070;VERBATIM CHARGE 'N' TRAVEL 100W UNIVERSAL TRAVEL ADAPTER WITH RETRACTABLE CABLE BLUE;PERIPHERIE;VERBATIM;;9;42,63;VERB;Verbatim;30192;0023942301929;0,354
SUPV0071;VERBATIM CHARGE 'N' TRAVEL 100W UNIVERSAL TRAVEL ADAPTER WITH RETRACTABLE CABLE PURPLE;PERIPHERIE;VERBATIM;;8;42,63;VERB;Verbatim;30193;0023942301936;0,354
SUPV0073;VERBATIM PORTABLE 15.6 DUAL MONITOR ESSENTIALS;PERIPHERIE;VERBATIM;;49;182,70;VERB;Verbatim;32403;0023942324034;3,29
SUPV0075;Verbatim Portable 14" FHD Touch Monitor LIGHT with Wireless Power Supply incl. Power Bank 5000mAh;PERIPHERIE;VERBATIM;;10;145,15;VERB;Verbatim;32088;0023942320883;1,91
SUPV0084;Verbatim Cool’n’go Airjet Handheld Fan Grey/Purple 32340;PERIPHERIE;VERBATIM;;489;12,79;VERB;Verbatim;32340;0023942323402;0,25625
SUPV0085;Verbatim Cool’n’go Airjet Handheld Fan White/Silver 32341;PERIPHERIE;VERBATIM;;493;12,79;VERB;Verbatim;32341;0023942323419;0,25625
SUPX0011;Xiaomi Mi TV Stick - Digitaler Multimedia-Receiver 2 GB / 8 GB;BABHOME;CE;;244;37,56;XIAOMI;Xiaomi;MDZ-27-AA;6971408155620;0,284
SUPY0000;Yealink DECT Headset WH62 Mono UC;BABHOME;CE;;56;103,53;YEALINK;Yealink;1208672;6938818319592;0,3
SUPY0003;Yealink DECT Multi-Cell Manager W90DM;BABHOME;CE;;85;175,09;YEALINK;Yealink;1302016;6938818306202;0,3478
SUPY0010;Yealink IP Telefon SIP-T54W V2;BABHOME;CE;;2;108,91;YEALINK;Yealink;1301081;6938818303171;1,45
SUPY0014;Yealink IP Telefon SIP-T58W;BABHOME;CE;;29;194,17;YEALINK;Yealink;1301111;6938818307667;1,91
SUPY0019;Yealink IP Telefon MP56-Teams E2;BABHOME;CE;;38;204,02;YEALINK;Yealink;1301017;6938818318410;1,414
SUPY0022;Yealink IP Telefon SIP-T53W;BABHOME;CE;;111;99,37;YEALINK;Yealink;1301087;6938818303188;1,364
SUPY0038;Yealink DECT Telefon W79P (Basis W70B und W59R);BABHOME;CE;;41;128,40;YEALINK;Yealink;1302025;6938818308497;0,782
SUPY0044;Yealink WH64 Dual Teams - Headset - On-Ear - DECT / Bluetooth;BABHOME;CE;;366;113,17;YEALINK;Yealink;1208674;6938818319578;0,92
SUPY0056;Yealink BH70 Mono - Headset - Bluetooth;BABHOME;CE;;60;64,05;YEALINK;Yealink;1208705;6938818321816;0,31
SUPY0059;Yealink WH67 - Headset WH67 Mono UC;BABHOME;CE;;50;154,79;YEALINK;Yealink;1308041;6938818306578;1,03
SUPY0060;Yealink WH64 Mono - Headset - On-Ear;BABHOME;CE;;95;103,53;YEALINK;Yealink;1208671;6938818319608;0,734
SUPY1003;YUBICO USB-Sicherheitsschlüssel - NFC - Schwarz;NB ZUBEHÖR;SECURITY;;338;24,87;YUBICO;Yubico;5060408465301;5060408465301;0,00932
SUPZ0006;Zebra ZD421d - Etikettendrucker;EINGABEGER;;;15;248,68;ZEBRA;Zeb;ZD4A042-D0EM00EZ;2503062116279;2,93
SUPZ0020;Zebra ZD421t - Etikettendrucker - Thermotransfer - Rolle (11,2 cm);EINGABEGER;;;66;309,58;ZEBRA;Zeb;ZD4A042-30EE00EZ;8596375242906;3,828
SUPZ0033;Zebra ZD421t - Etikettendrucker - Thermotransfer;EINGABEGER;;;6;345,10;ZEBRA;Zeb;ZD4A043-30EE00EZ;5704174529460;3,517
USBK0042;Kioxia SD Exceria Plus 128GB;SPEICHER;FLASH;USB;10;17,90;KIOXIA;Kioxia;LNPL2M128GG4;4582761160187;0,02
USBK0043;Kioxia microSD Exceria Plus 64GB;SPEICHER;FLASH;USB;500;12,05;KIOXIA;Kioxia;LMPL2M064GG2;4582563858398;0
USBK0047;Kioxia microSD Exceria Plus 128GB;SPEICHER;FLASH;USB;104;21,25;KIOXIA;Kioxia;LMPL3M128GG2;4582761160507;0,0098
USBK1010;Kioxia microSD Exceria 32GB;SPEICHER;FLASH;USB;102;7,80;KIOXIA;Kioxia;LMEX1L032GG2;4582563850804;0,009
USBK1022;Kioxia TransMemory U202 white 32GB USB 2.0;SPEICHER;FLASH;USB;500;6,90;KIOXIA;Kioxia;LU202W032GG4;4582563850200;0,015
USBK1023;Kioxia TransMemory U202 white 64GB USB 2.0;SPEICHER;FLASH;USB;486;5,90;KIOXIA;Kioxia;LU202W064GG4;4582563850217;0,017
USBK1024;Kioxia TransMemory U202 white 128GB USB 2.0;SPEICHER;FLASH;USB;249;6,98;KIOXIA;Kioxia;LU202W128GG4;4582563850224;0,016
USBK1035;Kioxia TransMemory U301 64GB USB 3.0;SPEICHER;FLASH;USB;149;7,72;KIOXIA;Kioxia;LU301W064GG4;4582563850033;0,015
USBK1040;Kioxia TransMemory U365 256GB USB 3.0;SPEICHER;FLASH;USB;20;32,48;KIOXIA;Kioxia;LU365K256GG4;4582563850521;0,015
USBK1048;Kioxia Exceria G2 SD Card 128GB;SPEICHER;FLASH;USB;70;26,80;KIOXIA;Kioxia;LNEX2L128GG4;4582563857087;0,01
USBK1050;Kioxia Exceria G2 SD Card 512GB;SPEICHER;FLASH;USB;6;39,03;KIOXIA;Kioxia;LNEX2L512GG4;4582563857209;0,01
USBK1051;Kioxia Exceria G2 SD Card 1TB;SPEICHER;FLASH;USB;3;68,50;KIOXIA;Kioxia;LNEX2L001TG4;4582563857261;0,01
USBK1053;Kioxia Exceria Plus G2 SD Card 64GB;SPEICHER;FLASH;USB;5;13,01;KIOXIA;Kioxia;LNPL2M064GG4;4582761160170;0,0099
USBK1054;Kioxia Exceria Plus G2 SD Card 256GB;SPEICHER;FLASH;USB;5;32,00;KIOXIA;Kioxia;LNPL2M256GG4;4582761160194;0,00995
USBK1056;Kioxia TransMemory U301 64GB black USB 3.0;SPEICHER;FLASH;USB;6;6,50;KIOXIA;Kioxia;LU301K064GG4;4582563855472;0,0171
USBK1060;Kioxia microSD Exceria Plus 128GB;SPEICHER;FLASH;USB;500;17,27;KIOXIA;Kioxia;LMPL2M128GG2;4582563858435;0,0097
USBS0011;SanDisk Ultra Flair USB 3.0 64GB;SPEICHER;FLASH;USB;100;11,90;SANDISK;SanDisk;SDCZ73-064G-G46;0619659136703;0,01774
USBS0013;SanDisk Ultra Flair USB 3.0 256GB;SPEICHER;FLASH;USB;100;33,90;SANDISK;SanDisk;SDCZ73-256G-G46;0619659154189;0,01772
USBS0019;SanDisk Ultra Dual Drive Go USB 3.1 /USB-C 64GB;SPEICHER;FLASH;USB;17;12,50;SANDISK;SanDisk;SDDDC3-064G-G46;0619659177171;0,01692
USBS0071;SanDisk Ultra - Flash-Speicherkarte - 32 GB - Class 10;SPEICHER;FLASH;SDHC;20;10,90;SANDISK;SanDisk;SDSQUNR-032G-GN3MN;0619659184384;0,0081
USBS0072;SanDisk microSDXC Extreme Pro 256GB;SPEICHER;FLASH;USB;5;54,50;SANDISK;SanDisk;SDSQXCD-256G-GN6MA;619659188542;0,0166
USBS0073;SanDisk Ultra Flair USB-Flash-Laufwerk 128 GB;SPEICHER;FLASH;USB;45;19,90;SANDISK;SanDisk;SDCZ73-128G-G46B;0619659163082;0,018
USBS0074;SanDisk Ultra Luxe USB-Flash-Laufwerk 32 GB;SPEICHER;FLASH;USB;83;10,90;SANDISK;SanDisk;SDCZ74-032G-G46;0619659172510;0,024
USBS0075;SanDisk Ultra Luxe USB-Flash-Laufwerk 64 GB;SPEICHER;FLASH;USB;154;11,90;SANDISK;SanDisk;SDCZ74-064G-G46;0619659172831;0,0206
USBS0076;SanDisk Ultra Luxe USB-Flash-Laufwerk 128 GB;SPEICHER;FLASH;USB;344;17,90;SANDISK;SanDisk;SDCZ74-128G-G46;0619659172855;0,0215
USBS0082;SanDisk Extreme Pro Flash-Speicherkarte  512 GB;SPEICHER;FLASH;USB;100;89,90;SANDISK;SanDisk;SDSQXCD-512G-GN6MA;0619659188566;0,016
USBS1019;SanDisk USB Cruzer Blade 32GB USB2.0;SPEICHER;FLASH;USB;106;7,20;SANDISK;SanDisk;SDCZ50-032G-B35;0619659069193;0,011
USBS1092;SanDisk Ultra Dual Drive Luxe USB 3.1 Gen 1 / USB-C 32GB;SPEICHER;FLASH;SDHC;18;13,50;SANDISK;SanDisk;SDDDC4-032G-G46;0619659178581;0,0256
USBS1093;SanDisk USB Cruzer Blade 128GB USB 2.0;SPEICHER;FLASH;USB;100;14,90;SANDISK;SanDisk;SDCZ50-128G-B35;0619659125905;0,01192
USBS1094;SanDisk USB Cruzer Blade 64GB USB 2.0;SPEICHER;FLASH;USB;139;7,25;SANDISK;SanDisk;SDCZ50-064G-B35;0619659097318;0,011
USBT0223;Toshiba SD Exceria R100 N203 256GB;SPEICHER;FLASH;SDHC;7;16,24;TOSHIBA;Toshiba;THN-N203N2560E4;4047999411222;0,0102
USBV0000;Verbatim Plectra Black 128GB USB-C Flash Drive 30225;SPEICHER;FLASH;USB;100;15,23;VERB;Verbatim;30225;023942302254;0,02
USBV0002;Verbatim Plectra Black 256GB USB-C Flash Drive 30226;SPEICHER;FLASH;USB;100;26,64;VERB;Verbatim;30226;023942302261;0,02
USBV0003;Verbatim Plectra Black 512GB USB-C Flash Drive 302;SPEICHER;FLASH;USB;95;51,36;VERB;Verbatim;30227;0023942302278;0,02
USBV0005;Verbatim Plectra White 128GB USB-C Flash Drive 30229;SPEICHER;FLASH;USB;100;15,33;VERB;Verbatim;30229;0023942302292;0,02
USBV0006;Verbatim Plectra White 256GB USB-C Flash Drive 30230;SPEICHER;FLASH;USB;99;26,09;VERB;Verbatim;30230;0023942302308;0,02
USBV0007;Verbatim Plectra White 512GB USB-C Flash Drive 30231;SPEICHER;FLASH;USB;88;51,36;VERB;Verbatim;30231;0023942302315;0,02
USBV0008;Verbatim Store n Go V3 16GB USB 3.0 grey 49172;SPEICHER;FLASH;USB;422;5,27;VERB;Verbatim;49172;0023942491729;0,02
USBV0012;Verbatim Store n Go V3 256GB USB 3.0 grey 49168;SPEICHER;FLASH;USB;132;25,68;VERB;Verbatim;49168;023942491682;0,0202
USBV0013;Verbatim Store n Go 8GB Pinstripe USB 2.0 black 49062;SPEICHER;FLASH;USB;235;3,44;VERB;Verbatim;49062;0023942490623;0,018
USBV0016;Verbatim Store n Go 64GB Pinstripe USB 2.0 black 49065;SPEICHER;FLASH;USB;126;5,30;VERB;Verbatim;49065;0023942490654;0,019
USBV0017;Verbatim Store n Go 128GB Pinstripe USB 2.0 black 49071;SPEICHER;FLASH;USB;52;8,90;VERB;Verbatim;49071;0023942490715;0,02
USBV0018;Verbatim V200 Metal USB 3.2 64GB Aluminium;SPEICHER;FLASH;USB;61;8,07;VERB;Verbatim;30211;0023942302117;0,0204
USBV0020;Verbatim Metal Executive 16GB USB 3.0 gold;SPEICHER;FLASH;USB;83;7,51;VERB;Verbatim;99104;0023942991045;0,0163
USBV0021;Verbatim Metal Executive 32GB USB 3.0 gold;SPEICHER;FLASH;USB;47;8,55;VERB;Verbatim;99105;0023942991052;0,0162
USBV0022;Verbatim Metal Executive 64GB USB 3.0 gold;SPEICHER;FLASH;USB;5;9,03;VERB;Verbatim;99106;0023942991069;0,0161
VGAA0209;ASUS TUF Gaming GeForce RTX 5090 32GB - OC Edition 90YV0LY0-M0NA00;VGA;;;6;3950,00;ASUS;Asustek;90YV0LY0-M0NA00;4711387890325;3,66
VGAG0017;Gigabyte GeForce RTX 5090 GAMING OC 32G - GV-N5090GAMING OC-32GD;VGA;;;1;3990,01;GIGA;Gigabyte;GV-N5090GAMING OC-32GD;4719331355791;3,2
VGAG0018;Gigabyte AORUS GeForce RTX 5090 MASTER ICE 32G - OC Edition;VGA;;;3;3990,01;GIGA;Gigabyte;GV-N5090AORUSM ICE-32GD;4719331355906;4,15
VGAG0019;Gigabyte AORUS GeForce RTX 5090 MASTER 32G - OC Edition;VGA;;;3;3999,01;GIGA;Gigabyte;GV-N5090AORUS M-32GD;4719331355807;4,1
VGAG0020;Gigabyte AORUS STEALTH ICE - OC Edition - Grafikkarten;VGA;;;1;3999,01;GIGA;Gigabyte;GV-N5090AORUSST ICE-32GD;4719331356576;4,1
W0082;ECOFLOW Residential Ecosystem Broschüren-Paket (1 Karton);BAB GREENVISION;PPS;;128;25,38;ECOFLOW;Ecoflow;;;0
